source_project,Stage,Created Date,Primary Source,Apartment Sub Type,Apartment,Postal Code,City,First Time Buyer,1st Applicant Age,1st Applicant Gender,Industry,Occupation-1st Applicant,1st Appicant Annual Income,Annual Household Income in Lakhs
Ecopolitan,5.Booking Confirmed,12/2/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1604,L4Z0C6,Canada,First Home,35.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,12/6/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1504,560062,Bangalore,,23.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/3/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1405,560037,Banglaore,First Home,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,30/3/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0407,695006,Triruvananthapuram,,27.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,30/11/2025,Provident Premier,3BHK+2T COMFORT,Ecopolitan/W6/0904,226016,Lucknow,First Home,42.0,Female,IT/ITES,SALARIED,,
Ecopolitan,5.Booking Confirmed,11/5/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1507,562149,Bangalore,,31.0,Female,Financial Services,Salaried,,
Ecopolitan,5.Booking Confirmed,20/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1207,560064,Banglaore,First Home,33.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,8/3/2025,Channel Partner,1BHK+1T,Ecopolitan/W6/1106,700121,North 24 Parganas,,35.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,8/2/2025,Channel Partner,1BHK+1T,Ecopolitan/W6/0906,560064,Bangalore,,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,28/5/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1402,671531,Kasaragod,First Home,39.0,Male,Education,Business,,
Ecopolitan,5.Booking Confirmed,3/8/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1101,390007,Vadodara,,64.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1002,560102,Bangalore,,38.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,28/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1608,506381,Warangal,First Home,41.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,22/5/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1703,570017,Mysore,,43.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,30/3/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0408,560066,Bangalore,,41.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,1BHK+1T,Ecopolitan/W6/1006,560007,Bengaluru,First Home,28.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,1/8/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0805,600033,Chennai,,46.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,27/5/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1905,560066,Bangalore,,39.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,27/7/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1907,560017,Bangalore,,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,13/5/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1102,638455,Erode,,35.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,5/2/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1607,560078,Banglaore,First Home,31.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,31/5/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0802,560043,Bangalore,First Home,32.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,22/2/2024,Provident Premier,1BHK+1T,Ecopolitan/W6/0606,560077,Bengaluru,First Home,31.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,1BHK+1T,Ecopolitan/W6/1206,560019,Bengaluru,First Home,28.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,7/5/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0305,560043,Banglaore,First Home,41.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,26/6/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1903,152123,Fazilka,,25.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,26/4/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0702,577004,Davanagere,,26.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,1/4/2025,Digital Marketing,3BHK+2T COMFORT,Ecopolitan/W6/1704,334603,Rajasthan,,33.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/4/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0808,560102,Bangalore,First Home,53.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,15/3/2025,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/1502,221002,Varanasi,,37.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/3/2025,Channel Partner,1BHK+1T,Ecopolitan/W6/1906,560043,Bangalore,,47.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,8/5/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0603,560102,Bangalore,,34.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,15/3/2025,Direct WalkIn / Site Branding,2BHK+2T GRAND,Ecopolitan/W6/1503,560016,Bengaluru,,38.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,28/3/2024,Purva Champion,1BHK+1T,Ecopolitan/W6/1406,560004,Banglaore,First Home,48.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,7/3/2025,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/0707,560066,Bangalore,,48.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1208,560042,Banglaore,First Home,34.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,22/2/2024,Provident Premier,1BHK+1T,Ecopolitan/W6/0306,560086,Bengaluru,First Home,49.0,Female,Others,Business,,
Ecopolitan,5.Booking Confirmed,18/3/2024,Channel Partner,1BHK+1T,Ecopolitan/W6/1806,534007,Godavari,First Home,77.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,15/2/2026,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0405,560064,Bengaluru,First Home,26.0,,,SALARIED,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0605,560017,Bengaluru,,32.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,22/2/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0905,560049,Bangalore,,32.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/2/2025,Direct WalkIn / Site Branding,2BHK+2T GRAND,Ecopolitan/W6/1103,110078,Dwarka,First Home,33.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,9/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1808,700028,Kolkata,First Home,34.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,22/3/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1501,560093,Bengaluru,,45.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/5/2025,Digital Marketing,2BHK+2T GRAND,Ecopolitan/W6/1302,560077,Bengaluru,,42.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0607,560043,Bengaluru,First Home,33.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,21/4/2024,Direct WalkIn / Site Branding,3BHK+3T GRAND,Ecopolitan/W6/1801,562149,Banglaore,First Home,44.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,4/4/2025,Provident Premier,3BHK+2T COMFORT,Ecopolitan/W6/0505,560049,Bangalore,,51.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1005,560099,Bengaluru,,29.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,23/3/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1307,495678,Korba,,33.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,10/6/2025,Digital Marketing,2BHK+2T GRAND,Ecopolitan/W6/1303,560063,Bangalore,,38.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,30/6/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0205,560093,Bangalore,First Home,40.0,Male,Financial Services,Salaried,,
Ecopolitan,5.Booking Confirmed,29/5/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1308,670650,Kannur,,36.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,29/8/2025,Digital Marketing,1BHK+1T,Ecopolitan/W6/0706,560067,Bangalore,,40.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1004,560091,Bangalore,First Home,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,9/2/2025,Provident Premier,1BHK+1T,Ecopolitan/W6/1706,560094,Bangalore,First Home,42.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/5/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1602,574328,Dakshina Kannada,,28.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,8/6/2024,Direct WalkIn / Site Branding,2BHK+2T GRAND,Ecopolitan/W6/1603,560037,Banglaore,First Home,45.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1803,000000,New Jersey,First Home,55.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,28/9/2025,Direct WalkIn / Site Branding,3BHK+3T GRAND,Ecopolitan/W6/0701,560117,Bangalore,,30.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,8/5/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1908,560049,Bengaluru,,33.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0601,560038,Bengaluru,First Home,42.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,1/4/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0801,560035,Bangalore,First Home,38.0,Male,Others,Business,,
Ecopolitan,5.Booking Confirmed,16/4/2025,Provident Premier,3BHK+3T GRAND,Ecopolitan/W6/0901,560076,Bangalore,,50.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,13/2/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1201,560077,Bangalore,,58.0,Male,Real Estate,Salaried,,
Ecopolitan,5.Booking Confirmed,13/9/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1301,800001,Phulwari,,55.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,10/4/2024,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/0307,414003,Ahmadnagar,First Home,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,13/2/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1401,560077,Bengaluru,First Home,44.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,7/4/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1601,560019,Banglaore,First Home,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,4/10/2025,Digital Marketing,3BHK+3T GRAND,Ecopolitan/W6/1701,560077,Bangalore,First Home,31.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,15/2/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0602,110014,Delhi,,43.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,14/4/2025,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/0902,500026,Hederbad,,67.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/8/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1708,486002,Rewa,,32.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,23/2/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1202,562125,Bangalore,,35.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1702,560085,Bangalore,,42.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1802,19382,Pennsylvania,First Home,52.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,27/10/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1902,570004,Mysore,,35.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/7/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0703,673631,Kozhikode,,32.0,Female,Aviation,Salaried,,
Ecopolitan,5.Booking Confirmed,1/6/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1304,560092,Bangalore,,28.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0803,560102,Banglore,First Home,49.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,27/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1007,560103,Banglaore,First Home,31.0,Female,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,13/2/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0903,560016,Bangalore,,51.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,19/2/2025,Purva Champion,3BHK+3T GRAND,Ecopolitan/W6/0508,577004,Davanagere,First Home,72.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,12/2/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1003,,Abu Dhabi,First Home,42.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/1807,560043,Bengaluru,First Home,28.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,26/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1203,560038,Bangalore,First Home,65.0,Male,Manufacturing,Salaried,,
Ecopolitan,5.Booking Confirmed,31/3/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1403,562123,Bangalore,First Home,36.0,Male,Others,Business,,
Ecopolitan,5.Booking Confirmed,23/11/2025,Purva Champion,3BHK+2T COMFORT,Ecopolitan/W6/0704,122101,Gurugram,,39.0,Male,Others,SALARIED,,
Ecopolitan,5.Booking Confirmed,30/8/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/0804,560048,Bangalore,,36.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,23/11/2025,Digital Marketing,3BHK+2T COMFORT,Ecopolitan/W6/1104,560090,Bengaluru,First Home,54.0,Male,Banking,SALARIED,,
Ecopolitan,5.Booking Confirmed,7/2/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1204,515581,Anantapur,,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,27/9/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1404,560077,Bangalore,First Home,56.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1205,560049,Bengaluru,First Home,35.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,5/10/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1305,560040,Bengaluru,First Home,40.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,14/3/2025,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1505,560097,Banglore,,29.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Provident Premier,3BHK+2T COMFORT,Ecopolitan/W6/1605,560105,Bengaluru,First Home,34.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,27/8/2025,Digital Marketing,3BHK+2T COMFORT,Ecopolitan/W6/1705,683110,ERNAKULAM,,45.0,Male,Oil and Gas,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W6/1805,560064,Bengaluru,First Home,39.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,7/4/2024,Channel Partner,1BHK+1T,Ecopolitan/W6/0206,560061,Banglaore,First Home,35.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2025,Channel Partner,1BHK+1T,Ecopolitan/W6/0406,577005,,,41.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/2/2025,Channel Partner,1BHK+1T,Ecopolitan/W6/0506,560068,Bangalore,First Home,42.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,1BHK+1T,Ecopolitan/W6/0806,560092,Bengaluru,First Home,31.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,26/3/2025,Channel Partner,1BHK+1T,Ecopolitan/W6/1306,560043,Bengaluru,,44.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,27/4/2025,Repeat Marketing,1BHK+1T,Ecopolitan/W6/1506,581334,Uttara Kannada,,29.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,13/2/2024,Digital Marketing,1BHK+1T,Ecopolitan/W6/1606,112,Muscat,First Home,58.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/0207,560094,Bangalore,First Home,32.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,26/5/2025,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/0507,620007,Tiruchanapalli,,34.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,26/4/2024,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0807,483501,Katni,First Home,24.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,6/6/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/0907,560078,Bengaluru,,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,12/6/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1107,560062,Bangalore,,23.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/3/2024,Provident Premier,2BHK+2T GRAND,Ecopolitan/W6/1407,524201,Nellore,First Home,39.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,31/3/2025,Channel Partner,2BHK+2T GRAND,Ecopolitan/W6/1707,560010,Bangalore,,43.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,5/7/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0208,530040,Visakhapatnam,,34.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0308,560032,Bengaluru,First Home,42.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0608,000000,Muscat,First Home,41.0,Male,Manufacturing,Salaried,,
Ecopolitan,5.Booking Confirmed,18/5/2025,Provident Premier,3BHK+3T GRAND,Ecopolitan/W6/0708,211003,Allahabad,,38.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,14/5/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/0908,133001,Ambala,,31.0,Female,Financial Services,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2024,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1008,560048,Bangalore,First Home,33.0,Male,Others,Business,,
Ecopolitan,5.Booking Confirmed,30/3/2025,Channel Partner,3BHK+3T GRAND,Ecopolitan/W6/1108,833105,Sonua,,40.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,31/3/2024,Digital Marketing,3BHK+3T GRAND,Ecopolitan/W6/1408,560100,Bangalore,First Home,36.0,Male,Insurance,Salaried,,
Ecopolitan,5.Booking Confirmed,7/4/2025,Provident Premier,3BHK+3T GRAND,Ecopolitan/W6/1508,711101,Haora,,28.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/0703,560078,Bangalore,,34.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/1907,518301,"Kurnool,",,40.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,1BHK+1T,Ecopolitan/W5/0205,560043,Bangalore,,38.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,1BHK+1T,Ecopolitan/W5/1105,560068,Banglore,,44.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/0207,302015,Jaipur,,29.0,,,,,
Ecopolitan,5.Booking Confirmed,3/10/2023,Direct WalkIn / Site Branding,3BHK+3T GRAND,Ecopolitan/W5/1208,733202,Islampur,,32.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Direct WalkIn / Site Branding,2BHK+2T GRAND,Ecopolitan/W5/0903,314007,USA,,41.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/0906,560094,Banglore,,32.0,,,,,
Ecopolitan,5.Booking Confirmed,6/9/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/1202,683102,Ernakulam,,53.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/0603,560092,Bangalore,,40.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/1602,678583,Chethallu,,41.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Direct WalkIn / Site Branding,2BHK+2T COMFORT,Ecopolitan/W5/0407,560077,Bangalore,,42.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,3BHK+3T GRAND,Ecopolitan/W5/1008,834003,Bangalore,,45.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/1506,560076,Bangalore,,34.0,,,,,
Ecopolitan,5.Booking Confirmed,10/11/2023,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W5/1704,560076,Bangalore,,53.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Digital Marketing,3BHK+3T GRAND,Ecopolitan/W5/1508,560109,Bangalore,,52.0,,,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W5/1004,560092,Bangalore,,59.0,,,,,
Ecopolitan,5.Booking Confirmed,19/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/0606,28027,carolina,,51.0,,,,,
Ecopolitan,5.Booking Confirmed,20/8/2023,Purva Champion,3BHK+3T GRAND,Ecopolitan/W5/1908,560049,Bangalore,,42.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Purva Champion,2BHK+2T COMFORT,Ecopolitan/W5/1306,586113,Bijapur,,37.0,,,,,
Ecopolitan,5.Booking Confirmed,19/8/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/1903,768004,Sambalpur,,28.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,1BHK+1T,Ecopolitan/W5/1905,574218,Bangalore,,,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/1503,523372,Andhra Pradesh,First Home,36.0,,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,1BHK+1T,Ecopolitan/W5/1305,800014,Patna,,34.0,,,,,
Ecopolitan,5.Booking Confirmed,19/8/2023,Channel Partner,2BHK+2T GRAND,Ecopolitan/W5/1002,560064,Bangalore,First Home,39.0,,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,1BHK+1T,Ecopolitan/W5/0705,560085,Bangalore,,42.0,,,,,
Ecopolitan,5.Booking Confirmed,27/8/2023,Channel Partner,3BHK+3T GRAND,Ecopolitan/W5/1601,000000,Canada,,34.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W5/0804,800004,patna,,28.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/0907,515001,Anantpur,,40.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Direct WalkIn / Site Branding,2BHK+2T GRAND,Ecopolitan/W5/0803,314007,USA,,41.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/0507,560016,Bangalore,,42.0,,,,,
Ecopolitan,5.Booking Confirmed,19/11/2023,Digital Marketing,2BHK+2T GRAND,Ecopolitan/W5/0902,560043,Bangalore,First Home,34.0,Female,Others,HOUSEWIFE,,
Ecopolitan,5.Booking Confirmed,6/10/2023,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W5/1804,582114,Gadag,,44.0,,,,,
Ecopolitan,5.Booking Confirmed,26/8/2023,Channel Partner,3BHK+2T COMFORT,Ecopolitan/W5/1604,560100,Bangalore,,31.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,3BHK+3T GRAND,Ecopolitan/W5/1808,560091,Bangalore,,50.0,,,,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,1BHK+1T,Ecopolitan/W5/0605,560043,Bangalore,First Home,41.0,,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Channel Partner,2BHK+2T COMFORT,Ecopolitan/W5/0307,560075,Bangalore,First Home,65.0,,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/8/2023,Direct WalkIn / Site Branding,2BHK+2T GRAND,Ecopolitan/W5/0802,560064,Bangalore,,39.0,,,,,
